,gw_euid,mvt,ts,node_euid,place,sub_type
6226,000D6F000C362FB5,18,2017-06-02 18:41:08,00158D0001599CC2,46,20
6225,000D6F000C362FB5,18,2017-06-02 18:46:04,00158D0000E7C56E,29,20
6224,000D6F000C362FB5,18,2017-06-02 18:49:01,00158D0001599CC2,46,20
6223,000D6F000C362FB5,18,2017-06-02 18:49:04,00158D0000E7C56E,29,20
6222,000D6F000C362FB5,18,2017-06-02 18:52:03,00158D0001599CC2,46,20
6221,000D6F000C362FB5,18,2017-06-02 18:52:43,00158D0000E7C56E,29,20
6220,000D6F000C362FB5,18,2017-06-02 18:58:34,00158D00015A9894,4,20
6219,000D6F000C362FB5,18,2017-06-02 19:07:02,00158D0000E7C56E,29,20
6218,000D6F000C362FB5,18,2017-06-02 19:08:15,00158D0001599CC2,46,20
6217,000D6F000C362FB5,18,2017-06-02 19:09:02,00158D0000E7C56E,29,20
6216,000D6F000C362FB5,18,2017-06-02 19:09:04,00158D00015A992B,46,20
6215,000D6F000C362FB5,18,2017-06-02 19:10:22,00158D0000E7C56E,29,20
6214,000D6F000C362FB5,18,2017-06-02 19:10:35,00158D0001599CC2,46,20
6213,000D6F000C362FB5,18,2017-06-02 19:13:35,00158D0000E7C56E,29,20
6212,000D6F000C362FB5,18,2017-06-02 19:14:31,00158D0001599CC2,46,20
6211,000D6F000C362FB5,18,2017-06-02 19:14:40,00158D0000E7C56E,29,20
6210,000D6F000C362FB5,18,2017-06-02 19:15:42,00158D0001599CC2,46,20
6209,000D6F000C362FB5,18,2017-06-02 19:15:45,00158D0000E7C56E,29,20
6208,000D6F000C362FB5,18,2017-06-02 19:15:47,00158D00015A992B,46,20
6207,000D6F000C362FB5,18,2017-06-02 19:27:47,00158D0000E7C56E,29,20
6206,000D6F000C362FB5,18,2017-06-02 19:27:56,00158D0000F430BD,5,20
6205,000D6F000C362FB5,18,2017-06-02 19:29:20,00158D0000E7C56E,29,20
6204,000D6F000C362FB5,18,2017-06-02 19:29:48,00158D0001599CC2,46,20
6203,000D6F000C362FB5,18,2017-06-02 19:38:37,00158D0000E7C56E,29,20
6202,000D6F000C362FB5,18,2017-06-02 19:39:37,00158D0001599CC2,46,20
6201,000D6F000C362FB5,18,2017-06-02 20:24:11,00158D0000E7C56E,29,20
6200,000D6F000C362FB5,18,2017-06-02 20:25:00,00158D00015A992B,46,20
6199,000D6F000C362FB5,18,2017-06-02 20:25:16,00158D0000E7C56E,29,20
6198,000D6F000C362FB5,18,2017-06-02 20:25:40,00158D0001599CC2,46,20
6197,000D6F000C362FB5,18,2017-06-02 20:42:27,00158D0000E7C56E,29,20
6196,000D6F000C362FB5,18,2017-06-02 20:42:53,00158D00015A9894,4,20
6195,000D6F000C362FB5,18,2017-06-02 20:43:51,00158D0000F430BD,5,20
63,000D6F000C362FB5,1,2017-06-02 20:45:54,00124B0008EBB9AA,5,1
131,000D6F000C362FB5,2,2017-06-02 20:47:06,00124B0008EBB9AA,5,1
6194,000D6F000C362FB5,18,2017-06-02 20:50:47,00158D00015A9894,4,20
6193,000D6F000C362FB5,18,2017-06-02 20:50:51,00158D0000F430BD,5,20
6192,000D6F000C362FB5,18,2017-06-02 20:52:17,00158D0000E7C56E,29,20
6191,000D6F000C362FB5,18,2017-06-02 20:52:18,00158D00010AD2F0,17,20
6190,000D6F000C362FB5,18,2017-06-02 20:52:32,00158D0001599CC2,46,20
6189,000D6F000C362FB5,18,2017-06-02 21:20:10,00158D0000E7C56E,29,20
6188,000D6F000C362FB5,18,2017-06-02 21:20:34,00158D00010AD2F0,17,20
301,000D6F000C362FB5,5,2017-06-02 21:20:37,00158D000113037E,87,3
474,000D6F000C362FB5,6,2017-06-02 21:20:49,00158D000113037E,87,3
6187,000D6F000C362FB5,18,2017-06-02 21:21:06,00158D0001599CC2,46,20
6186,000D6F000C362FB5,18,2017-06-02 21:21:11,00158D0000E7C56E,29,20
6185,000D6F000C362FB5,18,2017-06-02 21:21:43,00158D00010AD2F0,17,20
6184,000D6F000C362FB5,18,2017-06-02 21:22:26,00158D00015A992B,46,20
6183,000D6F000C362FB5,18,2017-06-02 21:22:29,00158D00015A9894,4,20
6182,000D6F000C362FB5,18,2017-06-02 21:22:30,00158D0000E7C56E,29,20
6181,000D6F000C362FB5,18,2017-06-02 21:22:35,00158D0001599CC2,46,20
6180,000D6F000C362FB5,18,2017-06-02 21:23:39,00158D0000E7C56E,29,20
6179,000D6F000C362FB5,18,2017-06-02 21:24:09,00158D00010AD2F0,17,20
6178,000D6F000C362FB5,18,2017-06-02 21:24:49,00158D0001599CC2,46,20
6177,000D6F000C362FB5,18,2017-06-02 21:25:17,00158D0000E7C56E,29,20
6176,000D6F000C362FB5,18,2017-06-02 21:25:27,00158D00010AD2F0,17,20
300,000D6F000C362FB5,5,2017-06-02 21:25:40,00158D000113037E,87,3
473,000D6F000C362FB5,6,2017-06-02 21:25:51,00158D000113037E,87,3
6538,000D6F000C362FB5,19,2017-06-02 21:25:52,00158D000113037E,87,3
6175,000D6F000C362FB5,18,2017-06-02 21:25:52,00158D000113037E,37,3
6553,000D6F000C362FB5,20,2017-06-03 02:13:05,00158D000113037E,87,3
299,000D6F000C362FB5,5,2017-06-03 02:13:05,00158D000113037E,87,3
6174,000D6F000C362FB5,18,2017-06-03 02:13:07,00158D00010AD2F0,17,20
472,000D6F000C362FB5,6,2017-06-03 02:13:18,00158D000113037E,87,3
6173,000D6F000C362FB5,18,2017-06-03 02:13:29,00158D0000E7C56E,29,20
6172,000D6F000C362FB5,18,2017-06-03 02:16:37,00158D0001599CC2,46,20
6171,000D6F000C362FB5,18,2017-06-03 02:17:13,00158D0000E7C56E,29,20
6170,000D6F000C362FB5,18,2017-06-03 02:17:47,00158D00015A992B,46,20
6169,000D6F000C362FB5,18,2017-06-03 02:18:14,00158D0000E7C56E,29,20
6168,000D6F000C362FB5,18,2017-06-03 02:19:15,00158D0000F430BD,5,20
6167,000D6F000C362FB5,18,2017-06-03 02:21:41,00158D0000E7C56E,29,20
6166,000D6F000C362FB5,18,2017-06-03 02:22:40,00158D0001599CC2,46,20
6165,000D6F000C362FB5,18,2017-06-03 02:25:39,00158D0000E7C56E,29,20
6164,000D6F000C362FB5,18,2017-06-03 02:30:13,00158D0001599CC2,46,20
6163,000D6F000C362FB5,18,2017-06-03 02:35:20,00158D0000E7C56E,29,20
6162,000D6F000C362FB5,18,2017-06-03 02:43:40,00158D0001599CC2,46,20
6161,000D6F000C362FB5,18,2017-06-03 02:45:05,00158D0000E7C56E,29,20
6160,000D6F000C362FB5,18,2017-06-03 02:45:20,00158D00015A992B,46,20
6159,000D6F000C362FB5,18,2017-06-03 02:46:07,00158D0000E7C56E,29,20
6158,000D6F000C362FB5,18,2017-06-03 02:47:22,00158D00015A9894,4,20
6157,000D6F000C362FB5,18,2017-06-03 02:51:58,00158D0000F430BD,5,20
6156,000D6F000C362FB5,18,2017-06-03 02:53:37,00158D0000E7C56E,29,20
6155,000D6F000C362FB5,18,2017-06-03 02:56:25,00158D0001599CC2,46,20
6154,000D6F000C362FB5,18,2017-06-03 03:06:08,00158D0000E7C56E,29,20
6153,000D6F000C362FB5,18,2017-06-03 03:08:18,00158D0001599CC2,46,20
6152,000D6F000C362FB5,18,2017-06-03 03:23:28,00158D0000E7C56E,29,20
6151,000D6F000C362FB5,18,2017-06-03 03:24:58,00158D0001599CC2,46,20
6150,000D6F000C362FB5,18,2017-06-03 03:26:58,00158D0000E7C56E,29,20
6149,000D6F000C362FB5,18,2017-06-03 03:27:36,00158D00010AD2F0,17,20
6148,000D6F000C362FB5,18,2017-06-03 03:28:05,00158D0001599CC2,46,20
6147,000D6F000C362FB5,18,2017-06-03 03:59:59,00158D0000E7C56E,29,20
6146,000D6F000C362FB5,18,2017-06-03 04:00:02,00158D00015A992B,46,20
6145,000D6F000C362FB5,18,2017-06-03 04:01:06,00158D0000E7C56E,29,20
6144,000D6F000C362FB5,18,2017-06-03 04:01:07,00158D00010AD2F0,17,20
6143,000D6F000C362FB5,18,2017-06-03 04:02:22,00158D0000E7C56E,29,20
6142,000D6F000C362FB5,18,2017-06-03 04:05:08,00158D00015A9894,4,20
6141,000D6F000C362FB5,18,2017-06-03 04:08:54,00158D0000E7C56E,29,20
6140,000D6F000C362FB5,18,2017-06-03 04:09:40,00158D00010AD2F0,17,20
6139,000D6F000C362FB5,18,2017-06-03 04:10:05,00158D00015A9894,4,20
6138,000D6F000C362FB5,18,2017-06-03 04:10:48,00158D0000F430BD,5,20
62,000D6F000C362FB5,1,2017-06-03 04:10:54,00124B0008EBB9AA,5,1
130,000D6F000C362FB5,2,2017-06-03 04:12:06,00124B0008EBB9AA,5,1
61,000D6F000C362FB5,1,2017-06-03 04:13:10,00124B0008EBB9AA,5,1
129,000D6F000C362FB5,2,2017-06-03 13:09:58,00124B0008EBB9AA,5,1
6137,000D6F000C362FB5,18,2017-06-03 13:10:21,00158D0000E7C56E,29,20
6136,000D6F000C362FB5,18,2017-06-03 13:12:56,00158D00015A992B,46,20
6135,000D6F000C362FB5,18,2017-06-03 13:13:49,00158D0000E7C56E,29,20
6134,000D6F000C362FB5,18,2017-06-03 13:17:50,00158D0001599CC2,46,20
6133,000D6F000C362FB5,18,2017-06-03 13:18:25,00158D0000E7C56E,29,20
6132,000D6F000C362FB5,18,2017-06-03 13:18:52,00158D0001599CC2,46,20
6131,000D6F000C362FB5,18,2017-06-03 13:22:30,00158D0000E7C56E,29,20
6130,000D6F000C362FB5,18,2017-06-03 13:24:20,00158D0001599CC2,46,20
6129,000D6F000C362FB5,18,2017-06-03 13:24:24,00158D0000E7C56E,29,20
6128,000D6F000C362FB5,18,2017-06-03 13:27:03,00158D00015A992B,46,20
6127,000D6F000C362FB5,18,2017-06-03 13:27:45,00158D0000E7C56E,29,20
6126,000D6F000C362FB5,18,2017-06-03 13:30:50,00158D0001599CC2,46,20
6125,000D6F000C362FB5,18,2017-06-03 13:36:26,00158D0000E7C56E,29,20
6124,000D6F000C362FB5,18,2017-06-03 13:40:09,00158D00010AD2F0,17,20
6123,000D6F000C362FB5,18,2017-06-03 13:40:18,00158D0000E7C56E,29,20
6122,000D6F000C362FB5,18,2017-06-03 13:40:29,00158D00015A992B,46,20
6121,000D6F000C362FB5,18,2017-06-03 13:41:49,00158D0000E7C56E,29,20
6120,000D6F000C362FB5,18,2017-06-03 13:43:29,00158D0001599CC2,46,20
6119,000D6F000C362FB5,18,2017-06-03 13:44:46,00158D0000E7C56E,29,20
6118,000D6F000C362FB5,18,2017-06-03 13:46:07,00158D0001599CC2,46,20
6117,000D6F000C362FB5,18,2017-06-03 13:54:10,00158D0000E7C56E,29,20
6116,000D6F000C362FB5,18,2017-06-03 14:04:12,00158D0000F430BD,5,20
6115,000D6F000C362FB5,18,2017-06-03 14:09:02,00158D0000E7C56E,29,20
6114,000D6F000C362FB5,18,2017-06-03 14:11:08,00158D0001599CC2,46,20
6113,000D6F000C362FB5,18,2017-06-03 14:14:17,00158D0000E7C56E,29,20
6112,000D6F000C362FB5,18,2017-06-03 14:14:19,00158D0001599CC2,46,20
6111,000D6F000C362FB5,18,2017-06-03 14:14:47,00158D00015A9894,4,20
6110,000D6F000C362FB5,18,2017-06-03 14:19:05,00158D0000E7C56E,29,20
6109,000D6F000C362FB5,18,2017-06-03 14:35:38,00158D0001599CC2,46,20
6108,000D6F000C362FB5,18,2017-06-03 14:40:49,00158D0000E7C56E,29,20
6107,000D6F000C362FB5,18,2017-06-03 14:42:08,00158D0001599CC2,46,20
6106,000D6F000C362FB5,18,2017-06-03 14:43:27,00158D0000E7C56E,29,20
6105,000D6F000C362FB5,18,2017-06-03 14:44:38,00158D0001599CC2,46,20
6104,000D6F000C362FB5,18,2017-06-03 14:55:54,00158D0000E7C56E,29,20
6103,000D6F000C362FB5,18,2017-06-03 14:56:56,00158D0001599CC2,46,20
6102,000D6F000C362FB5,18,2017-06-03 14:57:51,00158D0000E7C56E,29,20
6101,000D6F000C362FB5,18,2017-06-03 14:58:06,00158D0001599CC2,46,20
6100,000D6F000C362FB5,18,2017-06-03 15:01:07,00158D0000E7C56E,29,20
6099,000D6F000C362FB5,18,2017-06-03 15:01:59,00158D00015A992B,46,20
6098,000D6F000C362FB5,18,2017-06-03 15:02:19,00158D0000E7C56E,29,20
6097,000D6F000C362FB5,18,2017-06-03 15:03:21,00158D0001599CC2,46,20
6096,000D6F000C362FB5,18,2017-06-03 15:10:46,00158D0000E7C56E,29,20
6095,000D6F000C362FB5,18,2017-06-03 15:10:59,00158D0000F430BD,5,20
6094,000D6F000C362FB5,18,2017-06-03 15:20:43,00158D0000E7C56E,29,20
6093,000D6F000C362FB5,18,2017-06-03 15:20:48,00158D0001599CC2,46,20
6092,000D6F000C362FB5,18,2017-06-03 15:25:27,00158D0000E7C56E,29,20
6091,000D6F000C362FB5,18,2017-06-03 15:42:56,00158D0001599CC2,46,20
6090,000D6F000C362FB5,18,2017-06-03 15:43:04,00158D0000E7C56E,29,20
6089,000D6F000C362FB5,18,2017-06-03 15:48:45,00158D0001599CC2,46,20
6088,000D6F000C362FB5,18,2017-06-03 15:48:49,00158D0000E7C56E,29,20
6087,000D6F000C362FB5,18,2017-06-03 15:51:52,00158D0001599CC2,46,20
6086,000D6F000C362FB5,18,2017-06-03 15:51:56,00158D0000E7C56E,29,20
6085,000D6F000C362FB5,18,2017-06-03 15:59:58,00158D0001599CC2,46,20
6084,000D6F000C362FB5,18,2017-06-03 16:00:04,00158D0000E7C56E,29,20
6083,000D6F000C362FB5,18,2017-06-03 16:03:55,00158D00015A992B,46,20
6082,000D6F000C362FB5,18,2017-06-03 16:04:11,00158D0000E7C56E,29,20
6081,000D6F000C362FB5,18,2017-06-03 16:04:12,00158D0001599CC2,46,20
6080,000D6F000C362FB5,18,2017-06-03 16:12:42,00158D0000E7C56E,29,20
6079,000D6F000C362FB5,18,2017-06-03 16:12:51,00158D00015A992B,46,20
6078,000D6F000C362FB5,18,2017-06-03 16:22:15,00158D0000E7C56E,29,20
6077,000D6F000C362FB5,18,2017-06-03 16:23:20,00158D0001599CC2,46,20
6076,000D6F000C362FB5,18,2017-06-03 16:33:41,00158D0000E7C56E,29,20
6075,000D6F000C362FB5,18,2017-06-03 16:34:33,00158D00015A9894,4,20
6074,000D6F000C362FB5,18,2017-06-03 16:35:29,00158D0000E7C56E,29,20
6073,000D6F000C362FB5,18,2017-06-03 16:35:34,00158D0001599CC2,46,20
6072,000D6F000C362FB5,18,2017-06-03 16:47:28,00158D0000E7C56E,29,20
6071,000D6F000C362FB5,18,2017-06-03 16:53:37,00158D0001599CC2,46,20
6070,000D6F000C362FB5,18,2017-06-03 16:53:41,00158D0000E7C56E,29,20
6069,000D6F000C362FB5,18,2017-06-03 16:55:03,00158D00015A9894,4,20
6068,000D6F000C362FB5,18,2017-06-03 16:56:41,00158D0000F430BD,5,20
6067,000D6F000C362FB5,18,2017-06-03 16:58:20,00158D0000E7C56E,29,20
6066,000D6F000C362FB5,18,2017-06-03 16:58:49,00158D0000F430BD,5,20
6065,000D6F000C362FB5,18,2017-06-03 16:59:02,00158D00015A9894,4,20
6064,000D6F000C362FB5,18,2017-06-03 17:00:45,00158D0000E7C56E,29,20
6063,000D6F000C362FB5,18,2017-06-03 17:05:03,00158D00015A992B,46,20
6062,000D6F000C362FB5,18,2017-06-03 17:05:50,00158D0000E7C56E,29,20
6061,000D6F000C362FB5,18,2017-06-03 17:06:01,00158D0001599CC2,46,20
6060,000D6F000C362FB5,18,2017-06-03 17:08:54,00158D0000E7C56E,29,20
6059,000D6F000C362FB5,18,2017-06-03 17:14:45,00158D00010AD2F0,17,20
298,000D6F000C362FB5,5,2017-06-03 17:14:50,00158D000113037E,87,3
471,000D6F000C362FB5,6,2017-06-03 17:14:55,00158D000113037E,87,3
297,000D6F000C362FB5,5,2017-06-03 17:17:55,00158D000113037E,87,3
470,000D6F000C362FB5,6,2017-06-03 17:18:00,00158D000113037E,87,3
6058,000D6F000C362FB5,18,2017-06-03 17:18:13,00158D0000E7C56E,29,20
296,000D6F000C362FB5,5,2017-06-03 17:18:57,00158D000113037E,87,3
6057,000D6F000C362FB5,18,2017-06-03 17:18:58,00158D00010AD2F0,17,20
469,000D6F000C362FB5,6,2017-06-03 17:19:02,00158D000113037E,87,3
295,000D6F000C362FB5,5,2017-06-03 17:22:49,00158D000113037E,87,3
468,000D6F000C362FB5,6,2017-06-03 17:22:55,00158D000113037E,87,3
6056,000D6F000C362FB5,18,2017-06-03 17:23:04,00158D0000E7C56E,29,20
6055,000D6F000C362FB5,18,2017-06-03 17:24:29,00158D00010AD2F0,17,20
6054,000D6F000C362FB5,18,2017-06-03 17:24:32,00158D0001599CC2,46,20
6053,000D6F000C362FB5,18,2017-06-03 17:30:07,00158D0000E7C56E,29,20
6052,000D6F000C362FB5,18,2017-06-03 17:31:55,00158D0001599CC2,46,20
6051,000D6F000C362FB5,18,2017-06-03 17:36:11,00158D0000E7C56E,29,20
6050,000D6F000C362FB5,18,2017-06-03 17:44:25,00158D0001599CC2,46,20
6049,000D6F000C362FB5,18,2017-06-03 17:44:29,00158D0000E7C56E,29,20
6048,000D6F000C362FB5,18,2017-06-03 17:49:05,00158D0001599CC2,46,20
6047,000D6F000C362FB5,18,2017-06-03 17:49:08,00158D0000E7C56E,29,20
6046,000D6F000C362FB5,18,2017-06-03 17:51:52,00158D0001599CC2,46,20
6045,000D6F000C362FB5,18,2017-06-03 17:54:39,00158D0000E7C56E,29,20
6044,000D6F000C362FB5,18,2017-06-03 17:57:33,00158D0001599CC2,46,20
6043,000D6F000C362FB5,18,2017-06-03 17:57:47,00158D0000E7C56E,29,20
6042,000D6F000C362FB5,18,2017-06-03 17:58:37,00158D0001599CC2,46,20
6041,000D6F000C362FB5,18,2017-06-03 18:03:17,00158D0000E7C56E,29,20
6040,000D6F000C362FB5,18,2017-06-03 18:05:03,00158D0001599CC2,46,20
6039,000D6F000C362FB5,18,2017-06-03 18:05:06,00158D0000E7C56E,29,20
6038,000D6F000C362FB5,18,2017-06-03 18:06:40,00158D0001599CC2,46,20
6037,000D6F000C362FB5,18,2017-06-03 18:07:22,00158D0000E7C56E,29,20
6036,000D6F000C362FB5,18,2017-06-03 18:09:27,00158D0001599CC2,46,20
6035,000D6F000C362FB5,18,2017-06-03 18:09:43,00158D0000E7C56E,29,20
6034,000D6F000C362FB5,18,2017-06-03 18:12:08,00158D0001599CC2,46,20
6033,000D6F000C362FB5,18,2017-06-03 18:13:06,00158D0000E7C56E,29,20
6032,000D6F000C362FB5,18,2017-06-03 18:13:09,00158D0001599CC2,46,20
6031,000D6F000C362FB5,18,2017-06-03 18:18:47,00158D0000E7C56E,29,20
6030,000D6F000C362FB5,18,2017-06-03 18:20:34,00158D0001599CC2,46,20
6029,000D6F000C362FB5,18,2017-06-03 18:23:22,00158D0000E7C56E,29,20
6028,000D6F000C362FB5,18,2017-06-03 18:23:41,00158D00015A9894,4,20
6027,000D6F000C362FB5,18,2017-06-03 18:26:02,00158D0000E7C56E,29,20
6026,000D6F000C362FB5,18,2017-06-03 18:26:06,00158D0001599CC2,46,20
6025,000D6F000C362FB5,18,2017-06-03 18:29:23,00158D0000E7C56E,29,20
6024,000D6F000C362FB5,18,2017-06-03 18:29:59,00158D00015A992B,46,20
6023,000D6F000C362FB5,18,2017-06-03 18:30:35,00158D0000E7C56E,29,20
6022,000D6F000C362FB5,18,2017-06-03 18:30:38,00158D0001599CC2,46,20
6021,000D6F000C362FB5,18,2017-06-03 18:35:34,00158D0000E7C56E,29,20
6020,000D6F000C362FB5,18,2017-06-03 18:37:32,00158D0001599CC2,46,20
6019,000D6F000C362FB5,18,2017-06-03 18:45:18,00158D0000E7C56E,29,20
6018,000D6F000C362FB5,18,2017-06-03 18:52:43,00158D0001599CC2,46,20
6017,000D6F000C362FB5,18,2017-06-03 18:58:28,00158D0000E7C56E,29,20
6016,000D6F000C362FB5,18,2017-06-03 19:04:19,00158D0001599CC2,46,20
6015,000D6F000C362FB5,18,2017-06-03 19:04:23,00158D0000E7C56E,29,20
6014,000D6F000C362FB5,18,2017-06-03 19:05:22,00158D0001599CC2,46,20
6013,000D6F000C362FB5,18,2017-06-03 19:06:04,00158D0000E7C56E,29,20
6012,000D6F000C362FB5,18,2017-06-03 19:12:38,00158D0001599CC2,46,20
6011,000D6F000C362FB5,18,2017-06-03 19:13:33,00158D0000E7C56E,29,20
6010,000D6F000C362FB5,18,2017-06-03 19:14:08,00158D0001599CC2,46,20
6009,000D6F000C362FB5,18,2017-06-03 19:15:00,00158D0000E7C56E,29,20
6008,000D6F000C362FB5,18,2017-06-03 19:17:33,00158D0001599CC2,46,20
6007,000D6F000C362FB5,18,2017-06-03 19:18:57,00158D0000E7C56E,29,20
6006,000D6F000C362FB5,18,2017-06-03 19:21:07,00158D0001599CC2,46,20
6005,000D6F000C362FB5,18,2017-06-03 19:37:17,00158D0000E7C56E,29,20
6004,000D6F000C362FB5,18,2017-06-03 19:37:45,00158D00015A9894,4,20
6003,000D6F000C362FB5,18,2017-06-03 19:39:34,00158D0000E7C56E,29,20
6002,000D6F000C362FB5,18,2017-06-03 20:00:00,00158D0001599CC2,46,20
6001,000D6F000C362FB5,18,2017-06-03 21:16:37,00158D0000E7C56E,29,20
6000,000D6F000C362FB5,18,2017-06-03 21:18:21,00158D00015A9894,4,20
5999,000D6F000C362FB5,18,2017-06-03 21:19:51,00158D0000E7C56E,29,20
5998,000D6F000C362FB5,18,2017-06-03 21:19:55,00158D0001599CC2,46,20
5997,000D6F000C362FB5,18,2017-06-03 22:22:35,00158D0000E7C56E,29,20
5996,000D6F000C362FB5,18,2017-06-03 22:23:07,00158D00015A9894,4,20
5995,000D6F000C362FB5,18,2017-06-03 22:24:04,00158D0000E7C56E,29,20
5994,000D6F000C362FB5,18,2017-06-03 22:24:22,00158D0001599CC2,46,20
5993,000D6F000C362FB5,18,2017-06-03 22:55:24,00158D0000E7C56E,29,20
5992,000D6F000C362FB5,18,2017-06-03 22:55:26,00158D00015A992B,46,20
5991,000D6F000C362FB5,18,2017-06-03 23:32:45,00158D0000E7C56E,29,20
5990,000D6F000C362FB5,18,2017-06-03 23:35:13,00158D0001599CC2,46,20
5989,000D6F000C362FB5,18,2017-06-03 23:35:40,00158D0000E7C56E,29,20
5988,000D6F000C362FB5,18,2017-06-03 23:37:21,00158D0001599CC2,46,20
5987,000D6F000C362FB5,18,2017-06-03 23:38:41,00158D0000E7C56E,29,20
5986,000D6F000C362FB5,18,2017-06-03 23:41:23,00158D0001599CC2,46,20
5985,000D6F000C362FB5,18,2017-06-03 23:49:14,00158D0000E7C56E,29,20
5984,000D6F000C362FB5,18,2017-06-03 23:51:06,00158D0001599CC2,46,20
5983,000D6F000C362FB5,18,2017-06-03 23:52:31,00158D0000E7C56E,29,20
5982,000D6F000C362FB5,18,2017-06-03 23:52:53,00158D0001599CC2,46,20
5981,000D6F000C362FB5,18,2017-06-03 23:53:48,00158D0000E7C56E,29,20
5980,000D6F000C362FB5,18,2017-06-03 23:54:01,00158D0001599CC2,46,20
5979,000D6F000C362FB5,18,2017-06-04 00:07:50,00158D0000E7C56E,29,20
5978,000D6F000C362FB5,18,2017-06-04 00:10:07,00158D0001599CC2,46,20
5977,000D6F000C362FB5,18,2017-06-04 00:22:45,00158D0000E7C56E,29,20
5976,000D6F000C362FB5,18,2017-06-04 00:24:48,00158D0001599CC2,46,20
5975,000D6F000C362FB5,18,2017-06-04 00:34:57,00158D0000E7C56E,29,20
5974,000D6F000C362FB5,18,2017-06-04 00:39:06,00158D0001599CC2,46,20
5973,000D6F000C362FB5,18,2017-06-04 00:53:55,00158D0000E7C56E,29,20
5972,000D6F000C362FB5,18,2017-06-04 00:57:39,00158D0001599CC2,46,20
5971,000D6F000C362FB5,18,2017-06-04 01:02:24,00158D0000E7C56E,29,20
5970,000D6F000C362FB5,18,2017-06-04 01:05:52,00158D0001599CC2,46,20
5969,000D6F000C362FB5,18,2017-06-04 01:06:48,00158D0000E7C56E,29,20
5968,000D6F000C362FB5,18,2017-06-04 01:09:31,00158D0001599CC2,46,20
5967,000D6F000C362FB5,18,2017-06-04 01:10:22,00158D0000E7C56E,29,20
5966,000D6F000C362FB5,18,2017-06-04 01:14:19,00158D00015A992B,46,20
5965,000D6F000C362FB5,18,2017-06-04 01:14:47,00158D0000E7C56E,29,20
5964,000D6F000C362FB5,18,2017-06-04 01:15:14,00158D0001599CC2,46,20
5963,000D6F000C362FB5,18,2017-06-04 01:26:46,00158D0000E7C56E,29,20
5962,000D6F000C362FB5,18,2017-06-04 01:29:25,00158D0001599CC2,46,20
5961,000D6F000C362FB5,18,2017-06-04 01:30:29,00158D0000E7C56E,29,20
5960,000D6F000C362FB5,18,2017-06-04 01:32:58,00158D0001599CC2,46,20
5959,000D6F000C362FB5,18,2017-06-04 01:39:23,00158D0000E7C56E,29,20
5958,000D6F000C362FB5,18,2017-06-04 01:39:34,00158D00010AD2F0,17,20
5957,000D6F000C362FB5,18,2017-06-04 01:40:28,00158D0000E7C56E,29,20
5956,000D6F000C362FB5,18,2017-06-04 01:40:41,00158D00010AD2F0,17,20
5955,000D6F000C362FB5,18,2017-06-04 01:41:33,00158D0001599CC2,46,20
5954,000D6F000C362FB5,18,2017-06-04 01:41:36,00158D0000E7C56E,29,20
5953,000D6F000C362FB5,18,2017-06-04 01:44:57,00158D00010AD2F0,17,20
294,000D6F000C362FB5,5,2017-06-04 01:45:20,00158D000113037E,87,3
467,000D6F000C362FB5,6,2017-06-04 01:45:45,00158D000113037E,87,3
5952,000D6F000C362FB5,18,2017-06-04 01:45:57,00158D0001599CC2,46,20
5951,000D6F000C362FB5,18,2017-06-04 01:46:08,00158D00010AD2F0,17,20
293,000D6F000C362FB5,5,2017-06-04 01:46:11,00158D000113037E,87,3
466,000D6F000C362FB5,6,2017-06-04 01:46:23,00158D000113037E,87,3
5950,000D6F000C362FB5,18,2017-06-04 01:46:43,00158D0000E7C56E,29,20
5949,000D6F000C362FB5,18,2017-06-04 01:49:55,00158D0001599CC2,46,20
5948,000D6F000C362FB5,18,2017-06-04 02:08:21,00158D0000E7C56E,29,20
5947,000D6F000C362FB5,18,2017-06-04 02:09:40,00158D0000F430BD,5,20
5946,000D6F000C362FB5,18,2017-06-04 02:13:32,00158D00015A9894,4,20
5945,000D6F000C362FB5,18,2017-06-04 02:14:33,00158D0000E7C56E,29,20
5944,000D6F000C362FB5,18,2017-06-04 02:14:44,00158D0001599CC2,46,20
5943,000D6F000C362FB5,18,2017-06-04 02:42:44,00158D0000E7C56E,29,20
5942,000D6F000C362FB5,18,2017-06-04 02:46:58,00158D0001599CC2,46,20
5941,000D6F000C362FB5,18,2017-06-04 02:47:03,00158D0000E7C56E,29,20
5940,000D6F000C362FB5,18,2017-06-04 02:49:00,00158D0001599CC2,46,20
5939,000D6F000C362FB5,18,2017-06-04 02:49:04,00158D0000E7C56E,29,20
5938,000D6F000C362FB5,18,2017-06-04 02:50:43,00158D0001599CC2,46,20
5937,000D6F000C362FB5,18,2017-06-04 02:56:57,00158D0000E7C56E,29,20
5936,000D6F000C362FB5,18,2017-06-04 03:16:36,00158D0001599CC2,46,20
5935,000D6F000C362FB5,18,2017-06-04 03:29:54,00158D00010AD2F0,17,20
5934,000D6F000C362FB5,18,2017-06-04 03:30:11,00158D0000E7C56E,29,20
5933,000D6F000C362FB5,18,2017-06-04 03:30:24,00158D00015A9894,4,20
5932,000D6F000C362FB5,18,2017-06-04 03:37:10,00158D0000E7C56E,29,20
5931,000D6F000C362FB5,18,2017-06-04 03:37:14,00158D0001599CC2,46,20
5930,000D6F000C362FB5,18,2017-06-04 04:03:02,00158D0000E7C56E,29,20
